-1408,0.13351,3.3457,0.0099605,0.94754
-31.214,0.37732,4.6005,0.40968,0.79073
-97.485,0.20317,3.5686,0.21906,0.65263
401.56,0.087075,3.4898,0.77246,0.75856
-89.305,0.18576,3.1003,0.32101,0.66126
200.86,0.10449,3.3944,0.68299,0.71264
-113.29,0.14512,2.9442,0.29922,0.66493
107.79,0.10449,3.3738,0.47446,0.53043
83.224,0.10449,2.6131,0.38319,0.4507
277.24,0.05805,3.4208,0.52497,0.55585
-51.569,0.08127,1.1436,0.57207,0.3716
-30.205,0.17415,3.1351,0.48843,0.43286
1181.5,0.08127,3.2149,0.90161,0.87468
216.2,0.05805,3.554,0.40651,0.49672
-137.77,0.09288,1.4429,0.38492,0.60491
-71.238,0.14512,3.1762,0.39392,0.57167
109.73,0.075465,3.2585,0.24034,0.38426
-224.18,0.16254,8.0201,0.1723,0.70653
-43.801,0.30766,3.2889,0.35704,0.58869
59.084,0.10449,3.4209,0.28224,0.36956
-725.68,0.18576,3.1569,0.033155,0.92112
62.701,0.13932,11.968,0.42742,0.45597
-855.82,0.30766,3.3129,0.010079,0.97299
-87.781,0.15673,3.1649,0.23156,0.60523
19878,0.040635,3.1006,0.86164,0.97013
-217.79,0.24961,3.0896,0.089081,0.81236
41.054,0.098685,4.0544,0.46128,0.36954
-151.52,0.21478,3.1728,0.17088,0.74505
3043,0.075465,3.0178,0.91454,0.92773
128.8,0.087075,2.9468,0.45525,0.49516
48.794,0.13351,2.4316,0.24037,0.36938
-57.176,0.26703,2.9752,0.32706,0.6091
-95.624,0.29025,3.0275,0.18858,0.72507
44.433,0.10449,3.6191,0.37498,0.36929
-48.777,0.33088,3.1997,0.29561,0.63749
113.71,0.09288,1.792,0.49454,0.57278
-84.848,0.238,3.6892,0.25025,0.78954
-42.34,0.30186,3.3197,0.29725,0.59441
79.953,0.10449,3.6641,0.39711,0.48847
-42.334,0.3541,3.1186,0.32075,0.6312
-227.09,0.18576,2.9104,0.12825,0.79803
126.75,0.10449,3.5068,0.53302,0.60073
75.692,0.087075,1.5932,0.22527,0.36903
-42.666,0.10449,2.1879,0.56161,0.36865
-32.587,0.1161,1.5296,0.54253,0.37209
-139.77,0.27864,3.1303,0.14725,0.77908
305.08,0.09288,3.2016,0.7483,0.75698
-23.733,0.49342,3.4293,0.31518,0.60175
1635.3,0.075465,3.4955,0.87431,0.89393
-227.61,0.15093,7.8663,0.19665,0.69059
1187.8,0.06966,3.4937,0.86426,0.87618
408.17,0.075465,3.8077,0.76218,0.74323
-115.45,0.19737,1.7845,0.080138,0.72566
230.62,0.11029,3.5599,0.72516,0.68571
-48.293,0.17415,2.5064,0.32922,0.52012
-24.749,0.39474,6.268,0.509,0.8188
-192.9,0.17415,1.7115,0.091515,0.7908
319.38,0.098685,1.6826,0.78697,0.74574
-13.394,0.13351,3.5368,0.53336,0.38378
-122.96,0.16254,3.3036,0.27682,0.6322
28586,0.029025,2.9869,0.79783,0.966
-855.72,0.21478,3.2031,0.022719,0.91815
212.52,0.09288,3.5225,0.68002,0.69879
-4503,0.15673,3.1631,0.0047002,0.97425
102.17,0.075465,3.2197,0.22205,0.3721
-104.58,0.16254,3.1681,0.31943,0.60222
-4641,0.08127,4.3243,-0.003069,0.95815
296.75,0.06966,1.9977,0.65693,0.66237
-242.07,0.18576,3.0144,0.12688,0.79435
3446.7,0.06966,3.1098,0.91498,0.93818
-136.68,0.18576,3.3332,0.22608,0.74376
7045.6,0.075465,3.5513,0.91682,0.9754
-113.93,0.13932,1.3933,0.30669,0.62381
-930.1,0.22059,2.9628,0.028276,0.92877
-50.765,0.30766,3.5358,0.2341,0.63638
1305.6,0.05805,3.2016,0.87433,0.83417
-101.64,0.2322,3.0324,0.23031,0.69173
76.076,0.08127,3.4601,0.28541,0.36912
-144.79,0.15093,3.4964,0.19815,0.7765
52.997,0.075465,4.3273,0.46488,0.36914
153.91,0.08127,1.9299,0.53768,0.54561
110.17,0.20317,39.632,0.62978,0.96007
-120.39,0.19737,4.0254,0.21864,0.74487
-107.74,0.063855,1.843,0.71278,0.36829
-49.715,0.16834,3.3427,0.60882,0.42603
168.92,0.05805,3.4329,0.36426,0.43804
-4195.7,0.17415,2.9895,0.0024209,0.97215
-224.28,0.22059,3.6054,0.12077,0.8136
109.62,0.063855,3.1681,0.1861,0.37118
-94.119,0.06966,1.8575,0.69586,0.36813
79.548,0.08127,1.8841,0.21127,0.36964
36.023,0.20317,6.2421,0.23892,0.36938
23.305,0.24381,12.574,0.34252,0.38013
-1035.6,0.28444,3.0436,0.016258,0.95021
255.68,0.09288,2.9531,0.69036,0.69348
-70.623,0.34249,3.0747,0.21882,0.70799
125.49,0.11029,3.1785,0.55827,0.62762
-15.301,0.13351,6.8823,-0.61236,0.54685
3278.2,0.05805,3.05,0.89153,0.89894
85.843,0.08127,2.6961,0.20503,0.37011
-715.38,0.19156,7.8263,0.048328,0.87385
-150.99,0.17415,3.2476,0.18188,0.77649
473.23,0.08127,3.701,0.83022,0.84381
295.77,0.04644,2.8107,0.45914,0.51148
-62.058,0.21478,2.3392,0.24899,0.61621
-35.96,0.47601,4.761,0.29619,0.84124
-32.426,0.11029,9.5456,-1.058,0.63793
-14.368,0.14512,13.707,-1.5013,0.55993
306.19,0.075465,2.6352,0.66673,0.75378
12.324,0.27283,35.822,0.4561,0.38571
65.268,0.09288,3.4451,0.29116,0.36973
54.583,0.10449,1.1155,0.24525,0.36912
154.88,0.09288,5.6514,0.52868,0.52352
-28.814,0.15093,3.3473,0.61323,0.36821
-2630.2,0.26703,3.3107,0.0018176,0.97229
1126.4,0.05805,3.4957,0.87628,0.88173
-122.7,0.2322,3.1646,0.19702,0.71811
61.361,0.10449,3.469,0.30604,0.37553
151.06,0.087075,1.5492,0.58083,0.59794
-34.243,0.16834,4.9266,-0.37413,0.56726
701.34,0.087075,3.7077,0.86302,0.87592
211.2,0.1161,3.1617,0.71943,0.72173
